,brand,year,selling_price,fuel,seller_type,mileage
4580,Toyota,2011,650000,Diesel,Individual,12.8 kmpl
4581,Honda,2017,800000,Diesel,Individual,25.5 kmpl
4582,Tata,2015,520000,Diesel,Individual,11.57 kmpl
4583,Tata,2014,160000,Diesel,Individual,25.0 kmpl
4584,Maruti,2018,1000000,Diesel,Individual,25.1 kmpl
4585,Maruti,2015,700000,Diesel,Individual,20.77 kmpl
4586,Honda,2017,590000,Diesel,Individual,25.8 kmpl
4587,Maruti,2002,140000,Petrol,Individual,18.9 kmpl
4588,Mahindra,2017,725000,Diesel,Individual,18.49 kmpl
4589,Toyota,2017,1680000,Diesel,Individual,13.68 kmpl
4590,Maruti,2015,550000,Diesel,Individual,26.59 kmpl
4591,Maruti,2012,240000,Diesel,Individual,23.2 kmpl
4592,Chevrolet,2013,667000,Diesel,Individual,14.6 kmpl
4593,Honda,2017,670000,Diesel,Individual,27.3 kmpl
4594,Maruti,2015,550000,Diesel,Individual,26.59 kmpl
4595,Maruti,2015,400000,Petrol,Individual,23.1 kmpl
4596,Hyundai,2014,545000,Diesel,Individual,22.32 kmpl
4597,Maruti,2015,599000,Petrol,Individual,16.02 kmpl
4598,Hyundai,2016,725000,Diesel,Individual,21.38 kmpl
4599,Honda,2015,525000,Petrol,Individual,17.4 kmpl
4600,Maruti,2011,204999,Diesel,Individual,21.1 kmpl
4601,Skoda,2012,190000,Diesel,Individual,21.0 kmpl
4602,Hyundai,2015,310000,Diesel,Individual,24.0 kmpl
4603,Hyundai,2016,380000,Diesel,Individual,24.0 kmpl
4604,Maruti,2012,204000,Petrol,Individual,20.92 kmpl
4605,Hyundai,2018,350000,Petrol,Individual,20.3 kmpl
4606,Volkswagen,2013,350000,Diesel,Individual,20.54 kmpl
4607,Ford,2012,175000,Diesel,Individual,20.0 kmpl
4608,Volkswagen,2011,340000,Diesel,Individual,20.54 kmpl
4609,Honda,2017,950000,Petrol,Individual,17.4 kmpl
4610,Honda,2017,894999,Petrol,Individual,17.8 kmpl
4611,Tata,2014,350000,Diesel,Individual,15.3 kmpl
4612,Tata,2005,100000,Petrol,Individual,12.8 kmpl
4613,Maruti,2016,550000,Diesel,Individual,26.59 kmpl
4614,Tata,2004,100000,Diesel,Individual,16.1 kmpl
4615,Mahindra,2016,800000,Diesel,Individual,16.0 kmpl
4616,Mahindra,2013,525000,Diesel,Individual,15.96 kmpl
4617,Tata,2008,500000,Diesel,Individual,11.57 kmpl
4618,Maruti,2003,42000,Petrol,Individual,16.1 kmpl
4619,Maruti,2009,190000,Petrol,Individual,17.5 kmpl
4620,Maruti,2019,694000,Diesel,Individual,28.4 kmpl
4621,Mahindra,2016,861999,Diesel,Individual,16.0 kmpl
4622,Honda,2017,650000,Diesel,Individual,25.8 kmpl
4623,Maruti,2011,310000,Diesel,Individual,19.3 kmpl
4624,Maruti,2013,360000,Diesel,Individual,22.9 kmpl
4625,Maruti,2011,240000,Diesel,Individual,19.3 kmpl
4626,Mahindra,2012,500000,Diesel,Individual,15.1 kmpl
4627,Toyota,2010,475000,Diesel,Individual,12.8 kmpl
4628,Maruti,2007,100000,Petrol,Individual,19.7 kmpl
4629,Maruti,2009,200000,Petrol,Individual,15.0 kmpl
4630,Toyota,2006,430000,Diesel,Individual,12.8 kmpl
4631,Mahindra,2010,245000,Diesel,Individual,14.0 kmpl
4632,Maruti,2014,450000,Diesel,Individual,23.4 kmpl
4633,Maruti,2017,800000,Diesel,Individual,24.3 kmpl
4634,Maruti,2011,215000,Petrol,Individual,21.1 kmpl
4635,Maruti,2017,760000,Diesel,Individual,24.3 kmpl
4636,Volkswagen,2015,416000,Diesel,Individual,20.14 kmpl
4637,Maruti,2011,195000,Petrol,Individual,18.9 kmpl
4638,Maruti,2017,325000,Petrol,Individual,24.7 kmpl
4639,Maruti,2010,145000,Petrol,Individual,20.92 kmpl
4640,Maruti,2018,675000,Diesel,Individual,28.4 kmpl
4641,Maruti,2016,340000,Petrol,Individual,20.51 kmpl
4642,Tata,2011,340000,Diesel,Individual,19.0 kmpl
4643,Maruti,2014,260000,Petrol,Individual,16.8 kmpl
4644,Maruti,2015,300000,Petrol,Individual,22.74 kmpl
4645,Maruti,2007,75000,Petrol,Individual,16.1 kmpl
4646,Tata,2011,350000,Diesel,Individual,19.4 kmpl
4647,Maruti,2019,1000000,Petrol,Individual,19.01 kmpl
4648,Tata,2010,170000,Diesel,Individual,21.12 kmpl
4649,Maruti,2018,600000,Petrol,Individual,19.0 kmpl
4650,Honda,2010,800000,Petrol,Individual,16.8 kmpl
4651,Force,2018,850000,Diesel,Individual,17.0 kmpl
4652,Mahindra,2014,980000,Diesel,Individual,15.1 kmpl
4653,Ford,2011,850000,Diesel,Individual,13.1 kmpl
4654,Tata,2012,340000,Diesel,Individual,14.07 kmpl
4655,Maruti,2018,900000,Diesel,Individual,24.3 kmpl
4656,Maruti,2010,310000,Diesel,Individual,19.3 kmpl
4657,Maruti,2013,600000,Diesel,Individual,20.77 kmpl
4658,Maruti,2008,270000,Diesel,Individual,19.3 kmpl
4659,Hyundai,2019,509999,Petrol,Individual,20.3 kmpl
4660,Tata,2013,225000,Diesel,Individual,19.4 kmpl
4661,Hyundai,2015,280000,Petrol,Individual,20.36 kmpl
4662,Tata,2016,490000,Diesel,Individual,27.28 kmpl
4663,Mahindra,2013,440000,Diesel,Individual,15.96 kmpl
4664,Tata,2014,500000,Diesel,Individual,14.0 kmpl
4665,Honda,2005,476999,Petrol,Individual,11.1 kmpl
4666,Hyundai,2015,590000,Petrol,Individual,17.19 kmpl
4667,Ford,2010,500000,Diesel,Individual,13.1 kmpl
4668,Ford,2015,600000,Diesel,Individual,22.77 kmpl
4669,Mahindra,2016,750000,Diesel,Individual,15.4 kmpl
4670,BMW,2017,2950000,Diesel,Dealer,19.59 kmpl
4671,BMW,2019,5200000,Diesel,Dealer,18.12 kmpl
4672,Volkswagen,2019,695000,Diesel,Dealer,20.14 kmpl
4673,Maruti,2018,690000,Diesel,Dealer,26.59 kmpl
4674,Hyundai,2016,409999,Diesel,Dealer,24.0 kmpl
4675,Tata,2020,1650000,Diesel,Dealer,17.0 kmpl
4676,Audi,2016,2375000,Diesel,Dealer,15.73 kmpl
4677,Hyundai,2017,525000,Diesel,Dealer,24.0 kmpl
4678,Jeep,2019,2150000,Diesel,Dealer,16.3 kmpl
4679,Mahindra,2013,540000,Diesel,Individual,15.1 kmpl
4680,Toyota,2017,2750000,Diesel,Dealer,12.55 kmpl
4681,Mahindra,2016,1000000,Diesel,Dealer,15.4 kmpl
4682,Audi,2018,2900000,Diesel,Dealer,18.25 kmpl
4683,Mahindra,2017,725000,Diesel,Dealer,18.49 kmpl
4684,Maruti,2018,975000,Diesel,Dealer,28.09 kmpl
4685,Maruti,2016,355000,Petrol,Dealer,21.79 kmpl
4686,Honda,2008,400000,Petrol,Individual,11.1 kmpl
4687,Maruti,2015,265000,Petrol,Dealer,24.7 kmpl
4688,Volkswagen,2018,650000,Diesel,Dealer,20.14 kmpl
4689,Maruti,2017,720000,Diesel,Individual,28.09 kmpl
4690,Hyundai,2016,850000,Petrol,Individual,17.01 kmpl
4691,Maruti,2015,290000,Petrol,Individual,23.95 kmpl
4692,Mercedes-Benz,2010,1200000,Petrol,Individual,10.93 kmpl
4693,Mahindra,2016,600000,Diesel,Individual,18.49 kmpl
4694,Maruti,2011,300000,Diesel,Individual,21.1 kmpl
4695,Renault,2012,225000,Diesel,Individual,23.08 kmpl
4696,Maruti,2009,240000,Diesel,Individual,19.3 kmpl
4697,Hyundai,2014,700000,Diesel,Individual,22.32 kmpl
4698,Maruti,2014,470000,Diesel,Individual,25.2 kmpl
4699,Hyundai,2016,800000,Diesel,Individual,21.19 kmpl
4700,Renault,2012,450000,Diesel,Individual,19.01 kmpl
4701,Tata,2007,90000,Diesel,Individual,17.2 kmpl
4702,Toyota,2010,450000,Diesel,Individual,21.43 kmpl
4704,Toyota,2017,1465000,Diesel,Dealer,11.36 kmpl
4705,Hyundai,2016,925000,Diesel,Dealer,19.67 kmpl
4706,Toyota,2016,1385000,Diesel,Dealer,13.68 kmpl
4707,Toyota,2015,2000000,Diesel,Individual,12.55 kmpl
4708,Tata,2004,80000,Diesel,Individual,16.1 kmpl
4709,Mahindra,2007,300000,Diesel,Individual,10.5 kmpl
4710,Maruti,2009,360000,Diesel,Individual,19.3 kmpl
4711,Hyundai,2010,320000,Diesel,Individual,16.2 kmpl
4712,Ambassador,1994,99000,Diesel,Individual,12.8 kmpl
4713,Maruti,2016,780000,Diesel,Individual,24.52 kmpl
4714,Maruti,2013,620000,Diesel,Individual,20.77 kmpl
4715,Skoda,2006,100000,Petrol,Individual,13.1 kmpl
4716,Tata,2014,210000,Petrol,Individual,16.7 kmpl
4717,Mahindra,2015,375000,Diesel,Individual,15.96 kmpl
4718,Renault,2019,786000,Petrol,Individual,20.0 kmpl
4719,Mahindra,2014,1000000,Diesel,Individual,15.1 kmpl
4720,Maruti,2002,120000,Diesel,Individual,20.8 kmpl
4721,Mahindra,2016,750000,Diesel,Individual,20.8 kmpl
4722,Hyundai,2016,550000,Petrol,Individual,18.6 kmpl
4723,Tata,2018,875000,Diesel,Individual,14.1 kmpl
4724,Tata,2018,890000,Diesel,Individual,14.1 kmpl
4725,Maruti,2015,700000,Petrol,Individual,16.02 kmpl
4726,Mahindra,2015,550000,Diesel,Individual,15.96 kmpl
4727,Datsun,2018,400000,Petrol,Individual,19.83 kmpl
4728,Maruti,2015,290000,Petrol,Individual,23.1 kmpl
4729,Tata,2012,150000,Diesel,Individual,19.09 kmpl
4730,Maruti,2015,300000,Petrol,Individual,15.37 kmpl
4732,Maruti,2008,221000,Petrol,Dealer,21.79 kmpl
4733,Datsun,2017,270000,Petrol,Dealer,22.7 kmpl
4734,Hyundai,2014,455000,Diesel,Dealer,24.4 kmpl
4735,Toyota,2011,300000,Petrol,Dealer,17.6 kmpl
4736,Toyota,2014,480000,Diesel,Dealer,23.59 kmpl
4737,Hyundai,2018,1000000,Diesel,Individual,22.0 kmpl
4738,BMW,2017,2600000,Diesel,Dealer,22.69 kmpl
4739,Toyota,2017,1850000,Diesel,Dealer,11.36 kmpl
4740,Hyundai,2019,500000,Petrol,Individual,20.3 kmpl
4741,Mahindra,2013,800000,Diesel,Dealer,11.18 kmpl
4742,Renault,2013,1000000,Diesel,Dealer,13.73 kmpl
4743,Tata,2013,250000,Diesel,Individual,21.02 kmpl
4744,Renault,2012,245000,Diesel,Dealer,23.08 kmpl
4745,Hyundai,2019,625000,Petrol,Dealer,18.9 kmpl
4746,Volkswagen,2018,560000,Petrol,Dealer,18.78 kmpl
4747,Honda,2018,680000,Petrol,Dealer,18.7 kmpl
4748,Maruti,2019,700000,Diesel,Individual,28.4 kmpl
4749,Tata,2013,220000,Diesel,Individual,23.03 kmpl
4750,Tata,2017,450000,Diesel,Individual,19.09 kmpl
4751,Tata,2017,525000,Petrol,Dealer,20.3 kmpl
4752,Toyota,2009,650000,Diesel,Individual,12.8 kmpl
4753,BMW,2018,5500000,Diesel,Individual,17.09 kmpl
4754,Maruti,2017,875000,Diesel,Dealer,28.4 kmpl
4755,Hyundai,2019,785000,Petrol,Dealer,18.6 kmpl
4756,Honda,2017,819999,Petrol,Dealer,17.5 kmpl
4757,BMW,2016,2950000,Diesel,Dealer,21.76 kmpl
4758,Toyota,2016,1925000,Diesel,Dealer,13.68 kmpl
4759,Honda,2017,885000,Diesel,Dealer,25.5 kmpl
4760,Ford,2015,680000,Petrol,Dealer,16.05 kmpl
4761,Ford,2017,960000,Diesel,Dealer,23.0 kmpl
4762,Honda,2012,385000,Petrol,Dealer,18.5 kmpl
4763,Tata,2019,1650000,Diesel,Dealer,17.0 kmpl
4764,Mahindra,2018,890000,Diesel,Dealer,18.49 kmpl
4765,Ford,2015,1275000,Diesel,Dealer,11.4 kmpl
4766,BMW,2018,6000000,Diesel,Dealer,17.09 kmpl
4767,Maruti,2019,1025000,Petrol,Dealer,20.28 kmpl
4768,Volkswagen,2016,675000,Petrol,Dealer,17.2 kmpl
4769,Maruti,2017,700000,Petrol,Dealer,22.0 kmpl
4770,Ford,2016,780000,Diesel,Dealer,22.77 kmpl
4771,Hyundai,2017,1050000,Diesel,Dealer,22.32 kmpl
4772,Audi,2015,2700000,Diesel,Dealer,13.22 kmpl
4773,Tata,2016,400000,Diesel,Individual,22.95 kmpl
4774,Mahindra,2011,400000,Diesel,Individual,15.96 kmpl
4775,Maruti,2009,85000,Petrol,Individual,19.7 kmpl
4776,Tata,2018,1300000,Diesel,Individual,17.6 kmpl
4777,Mahindra,2018,819999,Diesel,Individual,18.49 kmpl
4778,Mahindra,2015,620000,Diesel,Individual,18.49 kmpl
4779,Renault,2018,260000,Petrol,Individual,23.01 kmpl
4780,Hyundai,2016,805000,Petrol,Dealer,16.3 kmpl
4781,Hyundai,2015,484999,Petrol,Dealer,18.9 kmpl
4782,Jaguar,2017,2711000,Diesel,Dealer,13.6 kmpl
4783,Tata,2018,811000,Petrol,Dealer,17.0 kmpl
4784,Honda,2015,575000,Petrol,Individual,19.0 kmpl
4785,Jeep,2018,1675000,Diesel,Individual,17.1 kmpl
4786,Skoda,2016,645000,Petrol,Dealer,14.3 kmpl
4787,Jaguar,2015,2500000,Diesel,Dealer,14.74 kmpl
4788,Mercedes-Benz,2018,2550000,Petrol,Dealer,15.04 kmpl
4789,Mercedes-Benz,2017,2700000,Petrol,Dealer,14.74 kmpl
4790,Volkswagen,2017,650000,Petrol,Dealer,17.0 kmpl
4791,Toyota,2017,1748999,Diesel,Dealer,13.68 kmpl
4792,Honda,2017,925000,Petrol,Dealer,15.6 kmpl
4793,Toyota,2019,894999,Petrol,Dealer,19.56 kmpl
4794,Maruti,2011,175000,Petrol,Dealer,23.95 kmpl
4795,Maruti,2012,340000,Petrol,Dealer,21.21 kmpl
4796,Toyota,2016,1525000,Diesel,Dealer,11.36 kmpl
4797,Maruti,2017,810000,Diesel,Dealer,28.09 kmpl
4798,Tata,2018,1025000,Diesel,Dealer,21.5 kmpl
4799,BMW,2016,2150000,Diesel,Dealer,22.69 kmpl
4800,Toyota,2013,910000,Diesel,Individual,12.99 kmpl
4801,Tata,2016,300000,Diesel,Individual,17.88 kmpl
4802,Maruti,2004,120000,Petrol,Individual,17.3 kmpl
4803,Hyundai,2015,490000,Petrol,Individual,18.6 kmpl
4804,Honda,2013,425000,Diesel,Individual,25.8 kmpl
4805,Maruti,2011,155000,Petrol,Individual,19.7 kmpl
4806,Mahindra,2013,490000,Diesel,Individual,12.05 kmpl
4807,Maruti,2010,132000,Petrol,Individual,19.7 kmpl
4808,Hyundai,2018,750000,Diesel,Individual,22.54 kmpl
4809,Maruti,2011,225000,Petrol,Individual,18.9 kmpl
4810,Hyundai,2011,240000,Petrol,Individual,20.36 kmpl
4811,Maruti,2004,33351,Petrol,Individual,18.9 kmpl
4812,Chevrolet,2010,80000,Petrol,Individual,18.0 kmpl
4813,Maruti,2004,40000,Petrol,Individual,16.1 kmpl
4814,Honda,2019,1100000,Diesel,Individual,21.9 kmpl
4815,Jaguar,2017,2711000,Diesel,Dealer,13.6 kmpl
4816,Lexus,2019,5150000,Petrol,Dealer,22.37 kmpl
4817,Jaguar,2017,3200000,Diesel,Dealer,19.33 kmpl
4818,Tata,2015,503000,Diesel,Individual,14.1 kmpl
4819,Volvo,2019,3800000,Diesel,Individual,18.0 kmpl
4820,Toyota,2016,2000000,Petrol,Trustmark Dealer,19.16 kmpl
4821,Maruti,2013,225000,Petrol,Trustmark Dealer,21.79 kmpl
4822,Maruti,2018,740000,Diesel,Dealer,27.39 kmpl
4823,Honda,2016,550000,Petrol,Trustmark Dealer,18.2 kmpl
4824,Toyota,2013,750000,Diesel,Trustmark Dealer,12.99 kmpl
4825,Maruti,2019,650000,Petrol,Trustmark Dealer,22.0 kmpl
4826,Toyota,2017,625000,Petrol,Trustmark Dealer,16.78 kmpl
4827,Maruti,2018,600000,Petrol,Dealer,22.0 kmpl
4828,Hyundai,2017,450000,Diesel,Dealer,24.0 kmpl
4829,BMW,2019,5400000,Diesel,Dealer,16.78 kmpl
4830,BMW,2019,5500000,Diesel,Dealer,16.78 kmpl
4831,Honda,2019,779000,Petrol,Trustmark Dealer,19.0 kmpl
4832,Skoda,2016,645000,Petrol,Dealer,14.3 kmpl
4833,Volvo,2018,2475000,Diesel,Dealer,16.8 kmpl
4834,Hyundai,2016,380000,Diesel,Individual,24.4 kmpl
4835,Tata,2011,300000,Diesel,Individual,11.57 kmpl
4836,Maruti,2014,240000,Petrol,Individual,22.74 kmpl
4837,Maruti,2011,325000,Diesel,Individual,22.9 kmpl
4838,Mahindra,2016,400000,Diesel,Individual,25.32 kmpl
4839,Renault,2017,800000,Diesel,Individual,21.04 kmpl
4840,Ford,2018,950000,Diesel,Individual,23.0 kmpl
4841,Maruti,2013,300000,Diesel,Individual,22.9 kmpl
4842,Maruti,2020,350000,Petrol,Individual,22.05 kmpl
4843,Mahindra,2017,530000,Petrol,Individual,18.15 kmpl
4844,Chevrolet,2013,350000,Diesel,Individual,18.2 kmpl
4845,Hyundai,2008,168000,Petrol,Individual,11.0 kmpl
4846,Renault,2016,240000,Petrol,Individual,25.17 kmpl
4847,Maruti,2010,220000,Diesel,Individual,19.3 kmpl
4848,Maruti,2008,110000,Petrol,Individual,18.9 kmpl
4849,Maruti,2016,850000,Diesel,Individual,24.3 kmpl
4850,Maruti,2014,545000,Diesel,Individual,20.77 kmpl
4851,Toyota,2018,2064000,Diesel,Individual,13.68 kmpl
4852,Maruti,2018,950000,Diesel,Individual,25.1 kmpl
4853,Hyundai,2013,200000,Petrol,Individual,21.1 kmpl
4854,Maruti,2017,660000,Diesel,Individual,25.2 kmpl
4855,Honda,2013,420000,Diesel,Individual,25.8 kmpl
4856,Tata,2010,150000,Petrol,Individual,16.5 kmpl
4857,Chevrolet,2013,175000,Diesel,Individual,25.44 kmpl
4858,Honda,2018,750000,Petrol,Individual,18.1 kmpl
4859,Maruti,2014,425000,Diesel,Individual,23.2 kmpl
4860,Toyota,2015,790000,Diesel,Individual,21.43 kmpl
4861,Toyota,2011,830000,Diesel,Individual,12.8 kmpl
4862,Honda,2015,650000,Diesel,Individual,24.5 kmpl
4863,Toyota,2015,780000,Diesel,Individual,21.43 kmpl
4864,Hyundai,2010,180000,Petrol,Individual,19.81 kmpl
4865,Ford,2019,869999,Diesel,Individual,23.0 kmpl
4866,Tata,2011,275000,Diesel,Individual,21.12 kmpl
4867,Hyundai,2017,630000,Petrol,Individual,18.6 kmpl
4868,Toyota,2008,150000,Petrol,Individual,13.4 kmpl
4869,Maruti,2016,315000,Petrol,Individual,22.74 kmpl
4870,Tata,2011,189000,Diesel,Individual,23.57 kmpl
4871,Maruti,2014,580000,Diesel,Individual,23.4 kmpl
4873,Maruti,2018,825000,Diesel,Individual,24.3 kmpl
4874,Tata,2016,650000,Diesel,Individual,14.1 kmpl
4875,Honda,2004,50000,Petrol,Individual,13.0 kmpl
4876,Skoda,2011,200000,Petrol,Individual,16.25 kmpl
4877,Tata,2013,135000,Diesel,Individual,15.42 kmpl
4878,Hyundai,2017,680000,Diesel,Individual,22.54 kmpl
4879,Hyundai,2017,670000,Diesel,Individual,22.54 kmpl
4880,BMW,2010,1000000,Diesel,Individual,16.73 kmpl
4881,Maruti,2010,240000,Petrol,Individual,20.92 kmpl
4882,Force,2014,555000,Diesel,Individual,17.0 kmpl
4883,Skoda,2013,455000,Diesel,Individual,20.5 kmpl
4884,Maruti,2018,750000,Diesel,Individual,28.4 kmpl
4885,Maruti,2016,700000,Diesel,Individual,26.59 kmpl
4886,Tata,2016,220000,Petrol,Individual,21.9 kmpl
4887,Tata,2014,160000,Diesel,Individual,25.0 kmpl
4888,Chevrolet,2013,225000,Diesel,Individual,22.1 kmpl
4889,Tata,2008,140000,Diesel,Individual,19.09 kmpl
4890,Maruti,2014,600000,Diesel,Individual,23.4 kmpl
4891,Mahindra,2015,1000000,Diesel,Individual,16.0 kmpl
4892,Chevrolet,2008,65000,Petrol,Individual,18.0 kmpl
4893,Maruti,2019,500000,Petrol,Individual,20.89 kmpl
4894,Mahindra,2017,1100000,Diesel,Dealer,16.0 kmpl
4896,Mahindra,2017,1150000,Diesel,Dealer,16.0 kmpl
4897,Skoda,2012,320000,Petrol,Dealer,16.25 kmpl
4898,Ford,2019,950000,Diesel,Dealer,21.7 kmpl
4899,Ford,2012,250000,Diesel,Dealer,20.0 kmpl
4900,Ford,2004,400000,Diesel,Dealer,13.1 kmpl
4901,BMW,2008,1100000,Diesel,Individual,18.48 kmpl
4902,Maruti,2017,600000,Diesel,Individual,27.39 kmpl
4903,Maruti,2017,509999,Petrol,Individual,22.0 kmpl
4904,Skoda,2016,395000,Petrol,Individual,15.41 kmpl
4905,Maruti,2018,469000,Petrol,Individual,21.79 kmpl
4906,Maruti,2017,250000,Petrol,Individual,24.7 kmpl
4907,Chevrolet,2011,130000,Petrol,Dealer,16.2 kmpl
4908,Ford,2019,906000,Diesel,Individual,23.0 kmpl
4909,Ford,2011,160000,Diesel,Individual,20.0 kmpl
4910,Maruti,2012,300000,Petrol,Individual,17.5 kmpl
4911,Maruti,2010,60000,Petrol,Individual,14.0 kmpl
4912,Maruti,2014,400000,Petrol,Individual,19.1 kmpl
4913,Tata,2018,450000,Petrol,Dealer,23.84 kmpl
4914,Mahindra,2014,465000,Diesel,Individual,15.96 kmpl
4915,Maruti,2012,325000,Diesel,Individual,22.9 kmpl
4916,Maruti,2008,150000,Petrol,Individual,19.7 kmpl
4917,Hyundai,2014,250000,Petrol,Individual,21.1 kmpl
4918,Maruti,2011,175000,Petrol,Individual,19.7 kmpl
4919,Maruti,2010,175000,Petrol,Individual,19.7 kmpl
4920,Honda,2006,150000,Petrol,Individual,16.9 kmpl
4921,Mahindra,2018,797000,Diesel,Individual,16.5 kmpl
4922,Hyundai,2019,800000,Petrol,Individual,18.6 kmpl
4923,Mahindra,2019,750000,Diesel,Individual,15.96 kmpl
4924,Mahindra,2011,400000,Diesel,Individual,13.5 kmpl
4925,Maruti,2012,160000,Petrol,Individual,19.7 kmpl
4926,Mahindra,2016,700000,Diesel,Individual,15.96 kmpl
4927,Maruti,2010,160000,Petrol,Individual,19.7 kmpl
4928,Hyundai,2012,400000,Diesel,Individual,21.27 kmpl
4929,Toyota,2013,451000,Diesel,Individual,23.59 kmpl
4930,Maruti,2002,40000,Petrol,Individual,16.1 kmpl
4931,Tata,2012,300000,Diesel,Individual,21.12 kmpl
4932,Maruti,2017,421000,Petrol,Individual,23.1 kmpl
4934,Maruti,2016,950000,Diesel,Individual,24.3 kmpl
4935,Hyundai,2011,395000,Diesel,Individual,23.0 kmpl
4936,Maruti,2016,950000,Diesel,Individual,24.3 kmpl
4937,Maruti,2013,270000,Petrol,Individual,22.74 kmpl
4938,Hyundai,2009,360000,Petrol,Individual,15.0 kmpl
4939,Maruti,2008,235000,Diesel,Individual,17.8 kmpl
4940,Mercedes-Benz,2014,1850000,Diesel,Individual,13.0 kmpl
4941,Toyota,2015,1900000,Diesel,Individual,12.55 kmpl
4942,Hyundai,2017,550000,Petrol,Dealer,18.9 kmpl
4943,Mahindra,2015,1225000,Diesel,Dealer,16.0 kmpl
4944,Honda,2017,700000,Petrol,Individual,17.5 kmpl
4945,Jeep,2017,1650000,Diesel,Dealer,17.1 kmpl
4946,Honda,2012,376000,Petrol,Individual,19.4 kmpl
4947,Ford,2017,875000,Diesel,Dealer,22.7 kmpl
4948,Hyundai,2014,459999,Petrol,Dealer,18.5 kmpl
4949,Maruti,2018,755000,Diesel,Dealer,28.4 kmpl
4950,Audi,2019,6223000,Petrol,Dealer,15.26 kmpl
4951,Audi,2019,5923000,Petrol,Dealer,15.26 kmpl
4952,Audi,2019,6523000,Petrol,Dealer,15.26 kmpl
4953,Toyota,2010,1050000,Diesel,Individual,11.5 kmpl
4955,Mahindra,2015,1050000,Diesel,Individual,15.1 kmpl
4956,Maruti,2018,800000,Petrol,Individual,21.4 kmpl
4957,Maruti,2015,600000,Diesel,Individual,25.2 kmpl
4958,Maruti,2017,530000,Petrol,Individual,21.4 kmpl
4959,Maruti,2015,450000,Petrol,Individual,20.85 kmpl
4960,Maruti,2011,235000,Petrol,Individual,20.92 kmpl
4961,Maruti,2013,550000,Diesel,Individual,23.4 kmpl
4962,Skoda,2013,395000,Petrol,Individual,14.3 kmpl
4963,Tata,2018,450000,Petrol,Individual,20.3 kmpl
4964,Renault,2019,600000,Petrol,Individual,20.0 kmpl
4965,Maruti,2016,610000,Diesel,Individual,24.3 kmpl
4966,Hyundai,2017,690000,Petrol,Individual,18.6 kmpl
4967,Tata,2018,790000,Petrol,Individual,17.0 kmpl
4968,Maruti,2014,254999,Petrol,Individual,20.92 kmpl
4969,Honda,2016,500000,Petrol,Individual,18.7 kmpl
4970,Mahindra,2011,340000,Diesel,Individual,13.6 kmpl
4971,Tata,2008,150000,Diesel,Individual,12.2 kmpl
4972,Mahindra,2007,245000,Diesel,Individual,13.6 kmpl
4973,Volkswagen,2015,515000,Diesel,Individual,20.34 kmpl
4974,Ambassador,2008,122000,Diesel,Individual,12.8 kmpl
4975,Hyundai,2009,160000,Petrol,Individual,19.81 kmpl
4976,Maruti,2007,110000,Petrol,Individual,19.7 kmpl
4977,Maruti,2014,360000,Diesel,Individual,25.2 kmpl
4979,Hyundai,2011,260000,Diesel,Individual,16.2 kmpl
4980,Maruti,2007,128000,Petrol,Individual,19.7 kmpl
4981,Hyundai,2015,600000,Diesel,Individual,23.9 kmpl
4982,Toyota,2010,800000,Diesel,Individual,11.5 kmpl
4983,Maruti,2019,675000,Diesel,Individual,28.4 kmpl
4984,Mahindra,2015,1000000,Diesel,Individual,16.0 kmpl
4985,Chevrolet,2008,65000,Petrol,Individual,18.0 kmpl
4986,Maruti,2019,500000,Petrol,Individual,20.89 kmpl
4987,Maruti,2010,300000,Petrol,Individual,15.0 kmpl
4988,Maruti,2009,125000,Petrol,Individual,16.1 kmpl
4989,Hyundai,2017,550000,Petrol,Individual,18.9 kmpl
4990,Maruti,2007,150000,Petrol,Individual,19.7 kmpl
4991,Mahindra,2017,891000,Diesel,Individual,15.4 kmpl
4992,Toyota,2015,1050000,Diesel,Individual,12.99 kmpl
4993,Maruti,2018,750000,Petrol,Individual,21.1 kmpl
4994,Hyundai,2012,380000,Petrol,Individual,18.5 kmpl
4995,Toyota,2013,800000,Diesel,Individual,12.99 kmpl
4996,Mahindra,2010,200000,Petrol,Individual,15.7 kmpl
4997,Maruti,2016,700000,Diesel,Individual,28.09 kmpl
4998,Toyota,2002,229999,Diesel,Individual,13.1 kmpl
4999,Honda,2010,300000,Petrol,Individual,12.8 kmpl
5000,Honda,2015,670000,Diesel,Individual,24.2 kmpl
5001,Honda,2007,210000,Petrol,Individual,17.7 kmpl
5002,Maruti,2017,370000,Petrol,Individual,20.89 kmpl
5003,Maruti,2019,600000,Petrol,Individual,21.4 kmpl
5004,Maruti,2020,810000,Diesel,Individual,24.3 kmpl
5006,Tata,2019,346000,Petrol,Individual,23.84 kmpl
5007,Honda,2005,55000,Petrol,Individual,13.0 kmpl
5008,Tata,2012,250000,Diesel,Individual,13.93 kmpl
5009,Maruti,2006,120000,Petrol,Individual,16.1 kmpl
5010,Maruti,2013,600000,Diesel,Individual,20.77 kmpl
5011,Maruti,2016,330000,Petrol,Individual,15.37 kmpl
5012,Hyundai,2014,400000,Petrol,Individual,18.6 kmpl
5013,Tata,2004,100000,Diesel,Individual,16.8 kmpl
5014,Maruti,2014,450000,Petrol,Individual,19.1 kmpl
5015,Maruti,2017,800000,Diesel,Individual,24.52 kmpl
5016,Maruti,2015,340000,Diesel,Individual,27.62 kmpl
