car_id,name,year,selling_price,fuel,seller_type,km_driven,owner,mileage
CarID5313,Toyota Innova Crysta 2.4 ZX MT BSIV,2016,1800000,Diesel,Individual,110000,First Owner,13.68 kmpl
CarID5314,Honda WR-V i-VTEC VX,2018,900000,Petrol,Individual,35000,First Owner,17.5 kmpl
CarID5315,Mahindra XUV500 W6 2WD,2015,1200000,Diesel,Individual,10000,First Owner,15.1 kmpl
CarID5316,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2003,195000,Diesel,Individual,157138,Third Owner,10.5 kmpl
CarID5317,Hyundai Verna CRDi,2007,185000,Diesel,Individual,120000,Fourth & Above Owner,16.8 kmpl
CarID5318,Hyundai i10 Magna 1.1L,2008,185000,Petrol,Individual,110000,Fourth & Above Owner,19.81 kmpl
CarID5319,Mahindra XUV500 W9 BSIV,2018,1525000,Diesel,Individual,46000,First Owner,15.1 kmpl
CarID5320,Maruti Swift VXI BSIII W/ ABS,2006,215000,Petrol,Individual,102000,Third Owner,16.1 kmpl
CarID5321,Maruti Alto 800 Base,2015,210000,Petrol,Individual,50000,Second Owner,22.74 kmpl
CarID5322,Toyota Innova Crysta 2.4 VX MT BSIV,2016,1700000,Diesel,Individual,110000,Second Owner,13.68 kmpl
CarID5323,Maruti Omni LPG STD BSIV,1991,55000,LPG,Individual,120000,Second Owner,""
CarID5324,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2009,530000,Diesel,Individual,285000,Third Owner,12.8 kmpl
CarID5325,Honda City i VTEC VX Option,2015,800000,Petrol,Individual,50000,First Owner,17.4 kmpl
CarID5326,Maruti Swift VDI BSIV,2014,570000,Diesel,Individual,70000,Second Owner,25.2 kmpl
CarID5327,Maruti SX4 VDI,2012,350000,Diesel,Individual,120000,Second Owner,21.5 kmpl
CarID5328,Hyundai i20 1.4 CRDi Magna,2011,350000,Diesel,Individual,93000,Second Owner,21.9 kmpl
CarID5329,Mahindra Bolero Power Plus SLX,2018,750000,Diesel,Individual,50000,First Owner,16.5 kmpl
CarID5330,Maruti Eeco 7 Seater Standard BSIV,2011,160000,Petrol,Individual,100000,Second Owner,15.37 kmpl
CarID5331,Tata Indigo CS LS DiCOR,2010,150000,Diesel,Individual,70000,Third Owner,15.7 kmpl
CarID5332,Maruti Swift VDI BSIV,2008,250000,Diesel,Individual,90000,Third Owner,""
CarID5333,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,562000,Petrol,Individual,5000,First Owner,18.9 kmpl
CarID5334,Hyundai i10 Magna,2012,290000,Petrol,Individual,27000,First Owner,20.36 kmpl
CarID5335,Mahindra XUV500 W6 2WD,2014,600000,Diesel,Individual,122000,Second Owner,15.1 kmpl
CarID5336,Hyundai Xcent 1.1 CRDi S,2015,401000,Diesel,Individual,74000,Second Owner,24.4 kmpl
CarID5337,Maruti Swift Dzire AMT ZXI Plus,2019,750000,Petrol,Individual,6500,First Owner,21.21 kmpl
CarID5338,Mahindra Bolero SLX,2007,240000,Diesel,Individual,80000,Second Owner,13.6 kmpl
CarID5339,Maruti Alto K10 2010-2014 VXI,2012,229999,Petrol,Individual,50000,First Owner,20.92 kmpl
CarID5340,Mahindra Bolero 2011-2019 ZLX,2013,500000,Diesel,Individual,50000,First Owner,15.96 kmpl
CarID5341,Maruti Gypsy King ST BSIII,2010,350000,Petrol,Individual,80000,First Owner,11.96 kmpl
CarID5342,Datsun RediGO T Option,2018,217000,Petrol,Individual,25000,First Owner,22.7 kmpl
CarID5343,Nissan Sunny XL D,2018,670000,Diesel,Individual,35000,First Owner,22.71 kmpl
CarID5344,Maruti Alto K10 2010-2014 VXI,2011,225000,Petrol,Individual,30000,First Owner,20.92 kmpl
CarID5345,Maruti Vitara Brezza ZXI Plus AT Dual Tone,2020,737000,Petrol,Individual,10000,First Owner,18.76 kmpl
CarID5346,Maruti Celerio LXI,2014,300000,Petrol,Individual,80000,First Owner,23.1 kmpl
CarID5347,Tata Indigo LX,2008,85000,Diesel,Individual,120000,First Owner,17.0 kmpl
CarID5348,Hyundai Verna Transform VGT CRDi,2010,195000,Diesel,Individual,120000,Second Owner,16.2 kmpl
CarID5349,Honda WR-V i-DTEC S,2017,675000,Diesel,Dealer,127991,First Owner,25.5 kmpl
CarID5350,Mitsubishi Lancer 2.0 GLd,1999,150000,Diesel,Individual,198000,Second Owner,14.8 kmpl
CarID5351,Tata Indigo eCS GLX,2010,290000,Petrol,Individual,65000,First Owner,15.64 kmpl
CarID5352,Maruti Esteem Lxi,2002,95000,Petrol,Individual,90000,Third Owner,""
CarID5353,Maruti Ciaz 1.3 Zeta,2018,889000,Diesel,Individual,20000,First Owner,28.09 kmpl
CarID5354,Volkswagen Ameo 1.2 MPI Comfortline,2016,400000,Petrol,Individual,60000,First Owner,17.0 kmpl
CarID5355,Renault KWID RXT Optional,2018,390000,Petrol,Individual,13120,First Owner,25.17 kmpl
CarID5356,Jeep Compass 2.0 Longitude BSIV,2017,1550000,Diesel,Individual,87500,First Owner,17.1 kmpl
CarID5357,Hyundai Verna 1.6 SX CRDi (O),2014,600000,Diesel,Individual,125000,First Owner,22.32 kmpl
CarID5358,Hyundai Elite i20 Asta Option CVT BSIV,2018,800000,Petrol,Individual,25000,First Owner,17.4 kmpl
CarID5359,Maruti Ertiga ZDI,2013,600000,Diesel,Individual,120000,Third Owner,20.77 kmpl
CarID5360,Hyundai Verna 1.6 VTVT SX,2015,795000,Petrol,Individual,35000,First Owner,17.01 kmpl
CarID5361,Hyundai i20 Asta Option 1.4 CRDi,2016,735000,Diesel,Individual,25000,First Owner,22.54 kmpl
CarID5362,Skoda Octavia L and K 1.9 TDI MT,2005,250000,Diesel,Individual,120000,Third Owner,16.4 kmpl
CarID5363,Renault KWID AMT,2018,400000,Petrol,Individual,25000,First Owner,24.04 kmpl
CarID5364,Mahindra Xylo D2 BSIV,2014,395000,Diesel,Individual,140000,First Owner,14.0 kmpl
CarID5365,Hyundai Accent CRDi,2005,130000,Diesel,Individual,79000,Second Owner,13.1 kmpl
CarID5366,Renault Lodgy 85PS RxE,2015,600000,Diesel,Individual,125000,First Owner,21.04 kmpl
CarID5367,Hyundai i20 Active 1.4 SX,2016,720000,Diesel,Individual,80000,First Owner,21.19 kmpl
CarID5368,Honda City S,2011,450000,Petrol,Individual,110000,Third Owner,16.8 kmpl
CarID5369,Hyundai Verna Transform SX VGT CRDi,2010,220000,Diesel,Individual,80000,Second Owner,16.2 kmpl
CarID5370,Hyundai Verna 1.6 SX,2014,545000,Diesel,Individual,100000,Second Owner,22.32 kmpl
CarID5371,Volkswagen Vento Diesel Highline,2011,370000,Diesel,Individual,100000,Second Owner,20.54 kmpl
CarID5372,Mahindra Bolero LX Non AC BSIII,2010,450000,Diesel,Individual,78000,First Owner,13.6 kmpl
CarID5373,Hyundai i20 Petrol CVT Asta,2018,750000,Petrol,Individual,15000,First Owner,17.4 kmpl
CarID5374,Mahindra Scorpio S10 7 Seater,2015,1100000,Diesel,Individual,70000,First Owner,15.4 kmpl
CarID5375,Maruti Baleno Alpha 1.2,2019,711000,Petrol,Individual,5000,First Owner,21.4 kmpl
CarID5376,Maruti Alto K10 VXI,2016,285000,Petrol,Individual,75000,First Owner,23.95 kmpl
CarID5377,Maruti Baleno Alpha,2020,749000,Petrol,Individual,5500,First Owner,21.01 kmpl
CarID5378,Renault Duster 110PS Diesel RxL,2016,550000,Diesel,Individual,80000,Second Owner,19.64 kmpl
CarID5379,Maruti Swift Dzire VDi,2010,300000,Diesel,Individual,120000,Second Owner,19.3 kmpl
CarID5380,Maruti Baleno Sigma 1.3,2017,625000,Diesel,Individual,70000,First Owner,27.39 kmpl
CarID5381,Hyundai i20 Active 1.2 SX,2017,650000,Petrol,Individual,80000,Second Owner,17.19 kmpl
CarID5382,Hyundai Verna 1.6 SX CRDi (O),2014,575000,Diesel,Individual,120000,Third Owner,22.32 kmpl
CarID5383,Maruti Swift Dzire VDI,2016,631000,Diesel,Individual,75000,Second Owner,26.59 kmpl
CarID5384,Hyundai Verna Transform VGT CRDi,2010,220000,Diesel,Individual,80000,Second Owner,16.2 kmpl
CarID5385,Tata Tigor 1.2 Revotron XZ Option,2017,600000,Petrol,Individual,40000,Second Owner,20.3 kmpl
CarID5386,Mahindra Jeep CL 500 MDI,1997,160000,Diesel,Individual,100000,Fourth & Above Owner,""
CarID5387,Ford Fiesta Diesel Style,2012,390000,Diesel,Individual,120000,First Owner,23.5 kmpl
CarID5388,Mahindra Scorpio 2.6 Turbo 7 Str,2007,375000,Diesel,Individual,110000,Fourth & Above Owner,12.7 kmpl
CarID5389,Hyundai i20 Asta 1.4 CRDi (Diesel),2010,340000,Diesel,Individual,110000,First Owner,23.0 kmpl
CarID5390,Tata Tiago 2019-2020 XZ Plus Diesel,2019,670000,Diesel,Individual,2000,First Owner,27.28 kmpl
CarID5391,Maruti Swift Dzire VDI,2014,530000,Diesel,Individual,80000,Second Owner,23.4 kmpl
CarID5392,Maruti Alto K10 VXI AGS,2015,350000,Petrol,Individual,38000,Second Owner,23.95 kmpl
CarID5393,Maruti Celerio ZXI Optional,2014,415000,Petrol,Dealer,46000,First Owner,21.63 kmpl
CarID5394,Maruti Ertiga 1.5 ZDI,2014,700000,Diesel,Dealer,102000,First Owner,24.2 kmpl
CarID5395,BMW X1 sDrive20d M Sport,2012,925000,Diesel,Dealer,96000,Second Owner,19.62 kmpl
CarID5396,Renault KWID 1.0 RXT AMT Opt,2017,375000,Petrol,Dealer,20000,First Owner,22.0 kmpl
CarID5397,Maruti Swift Dzire VXI,2015,575000,Petrol,Dealer,16000,First Owner,19.1 kmpl
CarID5398,Hyundai i20 1.2 Sportz,2013,425000,Petrol,Dealer,23000,First Owner,17.0 kmpl
CarID5399,Ford Figo 1.2P Ambiente MT,2011,245000,Petrol,Dealer,25000,First Owner,18.16 kmpl
CarID5400,Hyundai Verna SX Opt,2015,540000,Petrol,Dealer,35000,Second Owner,17.7 kmpl
CarID5401,Mercedes-Benz New C-Class C 250 CDI Elegance,2011,1000000,Diesel,Dealer,90000,First Owner,14.94 kmpl
CarID5402,Hyundai i10 Sportz 1.2,2013,291000,Petrol,Dealer,37000,First Owner,20.36 kmpl
CarID5403,Maruti Baleno Delta 1.2,2017,600000,Petrol,Dealer,34000,Second Owner,21.4 kmpl
CarID5404,Hyundai Verna SX,2012,355000,Petrol,Dealer,60000,First Owner,17.7 kmpl
CarID5405,Hyundai i10 Magna,2010,225000,Petrol,Dealer,50000,First Owner,20.36 kmpl
CarID5406,Chevrolet Enjoy 1.4 LTZ 7,2013,350000,Petrol,Dealer,37000,First Owner,13.7 kmpl
CarID5407,Maruti Alto 800 LXI,2012,200000,Petrol,Dealer,38000,Second Owner,24.7 kmpl
CarID5408,Ford Figo Aspire Facelift,2017,600000,Diesel,Individual,40000,First Owner,""
CarID5409,Hyundai Verna SX Opt,2012,434999,Petrol,Dealer,57000,First Owner,17.7 kmpl
CarID5410,Hyundai i20 1.2 Sportz,2014,440000,Petrol,Dealer,62200,First Owner,17.0 kmpl
CarID5411,Maruti Ritz VDi,2013,390000,Diesel,Dealer,77000,First Owner,21.1 kmpl
CarID5412,Maruti 800 Std,1997,50000,Petrol,Individual,110000,Second Owner,16.1 kmpl
CarID5413,Maruti Swift Dzire 1.2 Vxi BSIV,2012,450000,Petrol,Individual,30000,First Owner,17.5 kmpl
CarID5414,Maruti Alto LXi BSIII,2009,125000,Petrol,Individual,60000,Third Owner,19.7 kmpl
CarID5415,Mahindra Scorpio S4 9 Seater,2014,999000,Diesel,Individual,25000,First Owner,15.4 kmpl
CarID5416,Tata Sumo EX TC,2005,225000,Diesel,Individual,188000,First Owner,12.3 kmpl
CarID5417,Maruti Alto STD,2010,85000,Petrol,Individual,150000,Third Owner,19.7 kmpl
CarID5418,Hyundai EON Sportz,2012,150000,Petrol,Individual,40000,First Owner,21.1 kmpl
CarID5419,Renault Duster Adventure Edition,2014,500000,Diesel,Individual,120000,First Owner,19.01 kmpl
CarID5420,Hyundai i10 Sportz Option,2011,220000,Petrol,Individual,70000,Third Owner,20.36 kmpl
CarID5421,Mahindra Scorpio S4 9 Seater,2014,999000,Diesel,Individual,25000,First Owner,15.4 kmpl
CarID5422,Hyundai Creta 1.4 CRDi Base,2017,957000,Diesel,Individual,60000,First Owner,21.38 kmpl
CarID5423,Toyota Innova 2.5 G4 Diesel 7-seater,2006,1050000,Diesel,Individual,250000,First Owner,12.8 kmpl
CarID5424,Datsun RediGO 1.0 S,2018,320000,Petrol,Individual,35000,First Owner,22.5 kmpl
CarID5425,Maruti Alto K10 VXI,2016,300000,Petrol,Individual,15000,First Owner,23.95 kmpl
CarID5426,Maruti Swift VDi BSIII W/ ABS,2010,270000,Diesel,Individual,98000,First Owner,17.8 kmpl
CarID5427,Hyundai Accent Executive,2011,170000,Petrol,Individual,62000,Third Owner,16.36 kmpl
CarID5428,Chevrolet Cruze LTZ,2010,270000,Diesel,Individual,90000,Second Owner,18.3 kmpl
CarID5429,Chevrolet Beat LS,2013,140000,Petrol,Individual,110000,Second Owner,18.6 kmpl
CarID5430,Hyundai i10 Magna,2010,170000,Petrol,Individual,90000,Third Owner,20.36 kmpl
CarID5431,Mahindra Marazzo M8,2019,1450000,Diesel,Individual,10000,First Owner,17.3 kmpl
CarID5432,Mahindra XUV300 W8 Option Diesel BSIV,2019,1200000,Diesel,Individual,25000,First Owner,20.0 kmpl
CarID5433,Hyundai Elite i20 Sportz Plus Diesel,2019,834000,Diesel,Individual,13000,First Owner,22.54 kmpl
CarID5434,Tata Tiago 1.05 Revotorq XT,2017,450000,Diesel,Individual,80000,First Owner,27.28 kmpl
CarID5435,Volkswagen Polo 1.5 TDI Comfortline,2014,575000,Diesel,Individual,40000,Third Owner,20.14 kmpl
CarID5436,Maruti Swift Dzire ZDI Plus,2019,900000,Diesel,Individual,20000,First Owner,28.4 kmpl
CarID5437,Maruti 800 AC LPG,2008,149000,LPG,Individual,87540,Third Owner,16.6 km/kg
CarID5438,Chevrolet Spark 1.0 PS LPG,2007,100000,LPG,Individual,84000,Third Owner,16.0 km/kg
CarID5439,Skoda Fabia 1.2L Diesel Elegance,2011,325000,Diesel,Individual,160000,Third Owner,20.86 kmpl
CarID5440,Volkswagen Vento Diesel Comfortline,2012,400000,Diesel,Individual,100000,Second Owner,20.54 kmpl
CarID5441,Hyundai EON 1.0 Era Plus,2017,250000,Petrol,Individual,35000,Second Owner,20.3 kmpl
CarID5442,Chevrolet Optra Magnum 1.6 LT Petrol,2010,225000,Petrol,Individual,60000,Second Owner,12.9 kmpl
CarID5443,Ford Fiesta Classic 1.4 Duratorq LXI,2012,300000,Diesel,Individual,70000,First Owner,18.6 kmpl
CarID5444,Fiat Avventura Power Up 1.3 Emotion,2015,459999,Diesel,Individual,60000,Second Owner,20.5 kmpl
CarID5445,Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2016,825000,Diesel,Individual,35000,Second Owner,22.77 kmpl
CarID5446,Tata Indica Vista Aqua 1.3 Quadrajet BSIV,2012,150000,Diesel,Individual,231438,Second Owner,18.4 kmpl
CarID5447,Maruti Baleno Alpha 1.3,2016,710000,Diesel,Individual,71000,First Owner,27.39 kmpl
CarID5448,Maruti Swift 1.3 ZXI,2008,200000,Petrol,Individual,90000,First Owner,""
CarID5449,Maruti Ritz VDi,2016,425000,Diesel,Individual,70000,First Owner,23.2 kmpl
CarID5450,Maruti 800 Std,2007,45000,Petrol,Individual,80000,First Owner,16.1 kmpl
CarID5451,Mahindra Bolero SLX 2WD BSIII,2011,380000,Diesel,Individual,239451,Second Owner,13.6 kmpl
CarID5452,Mahindra Marshal DI,2000,150000,Diesel,Individual,50000,First Owner,""
CarID5453,Maruti Ritz VDi,2009,240000,Diesel,Individual,90000,First Owner,21.1 kmpl
CarID5454,Hyundai Creta 1.6 CRDi SX,2016,1150000,Diesel,Individual,154000,First Owner,19.67 kmpl
CarID5455,Renault Duster 110PS Diesel RxZ Plus,2013,520000,Diesel,Individual,109000,Second Owner,19.64 kmpl
CarID5456,Maruti Swift Dzire VDI,2016,675000,Diesel,Individual,120000,Second Owner,26.59 kmpl
CarID5457,Tata Indica DLS,2006,170000,Diesel,Individual,77000,First Owner,""
CarID5458,Maruti Wagon R LXI CNG,2012,297000,CNG,Individual,100000,Third Owner,26.2 km/kg
CarID5459,Tata New Safari DICOR 2.2 LX 4x2,2009,250000,Diesel,Individual,110000,First Owner,11.57 kmpl
CarID5460,Hyundai Accent CRDi,2005,200000,Diesel,Individual,200000,Second Owner,13.1 kmpl
CarID5461,Maruti Swift VDI BSIV,2008,225000,Diesel,Individual,120000,Fourth & Above Owner,""
CarID5462,Maruti Wagon R Stingray VXI,2016,380000,Petrol,Individual,39000,Third Owner,20.51 kmpl
CarID5463,Maruti 800 AC,2005,40000,Petrol,Individual,96000,Fourth & Above Owner,16.1 kmpl
CarID5464,Volkswagen Vento Konekt Diesel Highline,2014,575000,Diesel,Individual,90000,First Owner,20.54 kmpl
CarID5465,Maruti Swift Vdi BSIII,2010,300000,Diesel,Individual,135000,Second Owner,17.8 kmpl
CarID5466,Tata Tiago 1.05 Revotorq XE,2018,450000,Diesel,Individual,90000,First Owner,27.28 kmpl
CarID5467,Maruti 800 Std MPFi,2003,45000,Petrol,Individual,90000,Fourth & Above Owner,16.1 kmpl
CarID5468,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,2010,950000,Diesel,Individual,426000,First Owner,12.8 kmpl
CarID5469,Maruti Swift Dzire VDI,2017,745000,Diesel,Individual,35000,First Owner,28.4 kmpl
CarID5470,Hyundai Xcent 1.1 CRDi S,2016,509999,Diesel,Individual,120000,First Owner,24.4 kmpl
CarID5471,Hyundai i10 Magna,2009,142000,Petrol,Individual,110000,First Owner,20.36 kmpl
CarID5472,Maruti A-Star Vxi,2009,185000,Petrol,Individual,50000,First Owner,19.0 kmpl
CarID5473,Fiat Linea Emotion (Diesel),2012,300000,Diesel,Individual,77000,First Owner,20.4 kmpl
CarID5474,Honda City 2017-2020 GXi,2007,210000,Petrol,Individual,120000,Second Owner,17.7 kmpl
CarID5475,Hyundai Verna Xi (Petrol),2008,260000,Petrol,Individual,120000,Second Owner,13.9 kmpl
CarID5476,Maruti Swift Dzire LDI,2013,430000,Diesel,Individual,190000,Second Owner,23.4 kmpl
CarID5477,Mahindra Scorpio SLE BSIII,2013,600000,Diesel,Individual,110000,Second Owner,12.05 kmpl
CarID5478,Ford Figo Petrol EXI,2010,400000,Petrol,Individual,30000,First Owner,15.6 kmpl
CarID5479,Hyundai Verna 1.4 CRDi,2012,400000,Diesel,Individual,182000,Second Owner,24.8 kmpl
CarID5480,Maruti Swift Dzire VDI,2017,669000,Diesel,Individual,60000,First Owner,28.4 kmpl
CarID5481,Hyundai Xcent 1.2 VTVT S,2019,509999,Petrol,Individual,40000,First Owner,20.14 kmpl
CarID5482,Hyundai i20 Asta Option 1.4 CRDi,2016,616000,Diesel,Individual,112000,First Owner,22.54 kmpl
CarID5483,Mahindra Scorpio SLE BSIII,2013,530000,Diesel,Individual,80000,Second Owner,12.05 kmpl
CarID5484,Hyundai Verna CRDi SX,2010,190000,Diesel,Individual,90000,Second Owner,16.8 kmpl
CarID5485,Honda City i DTEC VX,2015,700000,Diesel,Individual,140000,Second Owner,25.1 kmpl
CarID5486,Tata Sumo MKII CX BS IV,2012,250000,Diesel,Individual,188000,Second Owner,14.0 kmpl
CarID5487,Hyundai i10 Magna,2014,225000,Petrol,Individual,60000,Second Owner,20.36 kmpl
CarID5488,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,470000,Petrol,Individual,30000,First Owner,18.9 kmpl
CarID5489,Maruti Vitara Brezza ZDi Plus,2019,900000,Diesel,Individual,40000,First Owner,24.3 kmpl
CarID5490,Chevrolet Beat Diesel LS,2013,170000,Diesel,Individual,70000,First Owner,25.44 kmpl
CarID5491,Tata Indigo CS LX (TDI) BS III,2013,140000,Diesel,Individual,100000,First Owner,19.09 kmpl
CarID5492,Chevrolet Spark 1.0 PS,2011,95000,Petrol,Individual,44000,Second Owner,16.0 kmpl
CarID5493,Maruti Ritz LXi,2016,280000,Petrol,Individual,110000,Second Owner,18.5 kmpl
CarID5494,Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,2012,470000,Diesel,Individual,215000,First Owner,12.05 kmpl
CarID5495,Hyundai EON Era,2011,129000,Petrol,Individual,80000,Second Owner,21.1 kmpl
CarID5496,Chevrolet Beat Diesel LT,2012,165000,Diesel,Individual,70000,Second Owner,25.44 kmpl
CarID5497,Hyundai i20 Active 1.2 S,2016,600000,Petrol,Individual,25000,First Owner,17.19 kmpl
CarID5498,Maruti Wagon R VXI BSIII,2012,260000,Petrol,Individual,31000,First Owner,18.9 kmpl
CarID5499,Maruti Wagon R VXI,2005,70000,Petrol,Individual,50000,Third Owner,18.9 kmpl
CarID5500,Hyundai i20 Asta 1.2,2015,515000,Petrol,Individual,120000,Second Owner,18.6 kmpl
CarID5501,Ford Figo Diesel LXI,2012,225000,Diesel,Individual,60000,First Owner,20.0 kmpl
CarID5502,Maruti Swift Dzire LDi,2011,270000,Diesel,Individual,60000,Second Owner,19.3 kmpl
CarID5503,Tata Safari DICOR 2.2 EX 4x2,2011,225000,Diesel,Individual,110000,Third Owner,13.93 kmpl
CarID5504,Hyundai Verna 1.6 SX CRDi (O),2012,459999,Diesel,Individual,70000,First Owner,22.32 kmpl
CarID5505,Maruti Alto LX,2009,115999,Petrol,Individual,110000,Second Owner,19.7 kmpl
CarID5506,Skoda Rapid 1.5 TDI Active,2013,475000,Diesel,Dealer,77300,First Owner,21.14 kmpl
CarID5507,Mercedes-Benz E-Class E 220 CDI Avantgarde,2013,1925000,Diesel,Dealer,91500,First Owner,10.0 kmpl
CarID5508,Tata Indica V2 2001-2011 eLX,2011,165000,Diesel,Dealer,75000,Second Owner,25.0 kmpl
CarID5509,Maruti Swift VDI,2015,550000,Diesel,Dealer,45000,First Owner,28.4 kmpl
CarID5510,Maruti Vitara Brezza ZDi,2017,861000,Diesel,Dealer,61260,First Owner,24.3 kmpl
CarID5511,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2019,1050000,Diesel,Dealer,26000,First Owner,23.0 kmpl
CarID5512,Skoda Kodiaq 2.0 TDI Style,2018,3251000,Diesel,Dealer,17601,First Owner,16.25 kmpl
CarID5513,Hyundai i20 1.4 Asta,2017,750000,Diesel,Dealer,43000,First Owner,22.54 kmpl
CarID5514,Maruti Swift ZXI BSIV,2018,730000,Petrol,Dealer,4773,First Owner,22.0 kmpl
CarID5515,Skoda Rapid 1.5 TDI AT Style Plus,2017,860000,Diesel,Dealer,31000,First Owner,21.66 kmpl
CarID5516,Honda BRV i-DTEC V MT,2017,940000,Diesel,Dealer,57900,First Owner,21.9 kmpl
CarID5517,Mahindra Marazzo M2 BSIV,2019,1075000,Diesel,Dealer,8600,First Owner,17.3 kmpl
CarID5518,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2016,775000,Diesel,Dealer,52000,First Owner,23.65 kmpl
CarID5519,Maruti Swift ZXI,2013,411000,Petrol,Dealer,62000,First Owner,22.0 kmpl
CarID5520,Toyota Innova 2.5 V Diesel 8-seater,2012,911000,Diesel,Dealer,155000,First Owner,12.8 kmpl
CarID5521,Volkswagen Polo 1.5 TDI Highline,2016,540000,Diesel,Dealer,66000,First Owner,20.14 kmpl
CarID5522,Skoda Rapid 1.5 TDI AT Ambition,2016,660000,Diesel,Dealer,78010,First Owner,21.66 kmpl
CarID5523,Maruti Ertiga SHVS VDI,2018,875000,Diesel,Dealer,83844,First Owner,24.52 kmpl
CarID5524,Maruti Celerio VXI AT,2015,411000,Petrol,Dealer,23999,First Owner,23.1 kmpl
CarID5525,Maruti Baleno Delta Diesel,2016,635000,Diesel,Dealer,52000,First Owner,27.39 kmpl
CarID5526,Maruti Swift VDI,2012,350000,Diesel,Individual,145000,Third Owner,22.9 kmpl
CarID5527,Mahindra TUV 300 mHAWK100 T8 Dual Tone,2018,800000,Diesel,Individual,70000,Second Owner,18.49 kmpl
CarID5528,Maruti Omni MPI STD BSIV,2015,180000,Petrol,Individual,25000,Second Owner,16.8 kmpl
CarID5529,Jaguar XF 3.0 Litre S Premium Luxury,2014,2000000,Diesel,Individual,51000,First Owner,14.74 kmpl
CarID5530,Honda Mobilio V i DTEC,2014,490000,Diesel,Individual,120000,First Owner,24.2 kmpl
CarID5531,Maruti Zen Estilo LXI BS IV,2010,180000,Petrol,Individual,55000,First Owner,19.0 kmpl
CarID5532,Nissan Micra XV CVT,2013,310000,Petrol,Individual,91400,Second Owner,19.34 kmpl
CarID5533,Hyundai Accent Executive CNG,2012,275000,CNG,Individual,48000,First Owner,13.2 km/kg
CarID5534,Chevrolet Enjoy TCDi LTZ 7 Seater,2014,450000,Diesel,Individual,80000,Second Owner,18.2 kmpl
CarID5535,Mahindra KUV 100 mFALCON D75 K6,2017,500000,Diesel,Individual,50000,First Owner,25.32 kmpl
CarID5536,Hyundai Verna Transform SX VGT CRDi AT BS III,2010,245000,Diesel,Individual,185000,Fourth & Above Owner,16.2 kmpl
CarID5537,Volkswagen Vento Diesel Highline,2011,275000,Diesel,Individual,125000,Fourth & Above Owner,20.54 kmpl
CarID5538,Honda City 2017-2020 GXi,2006,200000,Petrol,Individual,178500,Third Owner,17.7 kmpl
CarID5539,Mahindra XUV500 W10 2WD,2017,1500000,Diesel,Individual,66953,First Owner,16.0 kmpl
CarID5540,Nissan Micra Diesel XV Premium,2012,229999,Diesel,Individual,166000,Second Owner,23.08 kmpl
